2024-04-06 18:01:45,317 INFO  Logger.cs: 70 - 
2024-04-06 18:03:04,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 68x65-4
2024-04-06 18:03:04,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 68x65-5
2024-04-06 18:03:04,627 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-5
2024-04-06 18:03:04,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 68x65-5
2024-04-06 18:03:04,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 转接1-1
2024-04-06 18:03:04,627 INFO  ExportHelperExtension.cs: 1136 - Found 52 in 转接1-1
2024-04-06 18:03:04,628 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 转接1-1
2024-04-06 18:03:04,628 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 68x65-6
2024-04-06 18:03:04,628 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-6
2024-04-06 18:03:04,629 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 68x65-6
2024-04-06 18:03:04,629 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 电机模块-2
2024-04-06 18:03:04,629 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 电机模块-2
2024-04-06 18:03:04,629 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 电机模块-2
2024-04-06 18:03:05,047 INFO  SwAddin.cs: 339 - Loading config tree
2024-04-06 18:03:05,049 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-04-06 18:03:05,051 INFO  SwAddin.cs: 344 - Showing property manager
2024-04-06 18:04:03,338 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:31:08,479 INFO  SwAddin.cs: 294 - Assembly export called for file 刚性臂.SLDASM
2024-04-06 18:31:12,118 INFO  SwAddin.cs: 313 - Saving assembly
2024-04-06 18:31:14,601 INFO  SwAddin.cs: 316 - Opening property manager
2024-04-06 18:31:14,601 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 刚性臂.SLDASM
2024-04-06 18:31:14,602 INFO  ExportHelperExtension.cs: 1136 - Found 85 in 刚性臂.SLDASM
2024-04-06 18:31:14,602 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in 刚性臂.SLDASM
2024-04-06 18:31:14,602 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-06 18:31:14,602 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-04-06 18:31:14,603 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 68x65-3
2024-04-06 18:31:14,603 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-3
2024-04-06 18:31:14,603 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 68x65-3
2024-04-06 18:31:14,603 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 基座模块-1
2024-04-06 18:31:14,603 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 基座模块-1
2024-04-06 18:31:14,603 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 基座模块-1
2024-04-06 18:31:14,604 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 电机模块-1
2024-04-06 18:31:14,604 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 电机模块-1
2024-04-06 18:31:14,604 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 电机模块-1
2024-04-06 18:31:14,604 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 68x65-4
2024-04-06 18:31:14,604 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-4
2024-04-06 18:31:14,604 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 68x65-4
2024-04-06 18:31:14,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 68x65-5
2024-04-06 18:31:14,605 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-5
2024-04-06 18:31:14,605 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 68x65-5
2024-04-06 18:31:14,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 转接1-1
2024-04-06 18:31:14,605 INFO  ExportHelperExtension.cs: 1136 - Found 52 in 转接1-1
2024-04-06 18:31:14,605 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 转接1-1
2024-04-06 18:31:14,606 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 68x65-6
2024-04-06 18:31:14,606 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-6
2024-04-06 18:31:14,606 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 68x65-6
2024-04-06 18:31:14,606 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 电机模块-2
2024-04-06 18:31:14,606 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 电机模块-2
2024-04-06 18:31:14,606 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 电机模块-2
2024-04-06 18:31:14,607 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 刚性臂.SLDASM
2024-04-06 18:31:14,607 INFO  ExportHelperExtension.cs: 1136 - Found 85 in 刚性臂.SLDASM
2024-04-06 18:31:14,607 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in 刚性臂.SLDASM
2024-04-06 18:31:14,608 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-06 18:31:14,608 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-04-06 18:31:14,608 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 68x65-3
2024-04-06 18:31:14,608 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-3
2024-04-06 18:31:14,609 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 68x65-3
2024-04-06 18:31:14,609 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 基座模块-1
2024-04-06 18:31:14,609 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 基座模块-1
2024-04-06 18:31:14,610 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 基座模块-1
2024-04-06 18:31:14,610 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 电机模块-1
2024-04-06 18:31:14,610 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 电机模块-1
2024-04-06 18:31:14,611 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 电机模块-1
2024-04-06 18:31:14,611 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 68x65-4
2024-04-06 18:31:14,611 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-4
2024-04-06 18:31:14,612 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 68x65-4
2024-04-06 18:31:14,612 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 68x65-5
2024-04-06 18:31:14,612 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-5
2024-04-06 18:31:14,612 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 68x65-5
2024-04-06 18:31:14,613 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 转接1-1
2024-04-06 18:31:14,613 INFO  ExportHelperExtension.cs: 1136 - Found 52 in 转接1-1
2024-04-06 18:31:14,613 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 转接1-1
2024-04-06 18:31:14,614 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 68x65-6
2024-04-06 18:31:14,614 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-6
2024-04-06 18:31:14,614 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 68x65-6
2024-04-06 18:31:14,615 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 电机模块-2
2024-04-06 18:31:14,615 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 电机模块-2
2024-04-06 18:31:14,615 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 电机模块-2
2024-04-06 18:31:14,927 INFO  SwAddin.cs: 339 - Loading config tree
2024-04-06 18:31:14,927 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-04-06 18:31:14,928 INFO  SwAddin.cs: 344 - Showing property manager
2024-04-06 18:31:48,372 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:31:48,759 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:32:18,085 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:32:19,371 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:32:19,972 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:33:50,504 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:34:08,083 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:34:25,385 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:34:46,512 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:35:24,335 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:35:52,371 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:36:06,206 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:36:12,155 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:36:34,164 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:37:52,358 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:37:55,161 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:37:56,662 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:38:27,382 WARN  ExportPropertyManager.cs: 334 - Loading a configuration with an incomplete export
2024-04-06 18:38:35,185 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-04-06 18:38:37,947 INFO  ExportHelperExtension.cs: 347 - Creating joint rigid2_link
2024-04-06 18:38:38,197 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child rigid2_link failed
2024-04-06 18:38:40,837 INFO  ExportHelperExtension.cs: 347 - Creating joint rigid3_link
2024-04-06 18:38:40,911 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rigid2_link to child rigid3_link failed
2024-04-06 18:38:43,526 INFO  ExportHelperExtension.cs: 347 - Creating joint rigid4_link
2024-04-06 18:38:43,619 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rigid3_link to child rigid4_link failed
2024-04-06 18:38:43,711 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 刚性臂.SLDASM
2024-04-06 18:38:43,715 INFO  ExportHelperExtension.cs: 1136 - Found 86 in 刚性臂.SLDASM
2024-04-06 18:38:43,715 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in 刚性臂.SLDASM
2024-04-06 18:38:43,715 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-06 18:38:43,716 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-04-06 18:38:43,716 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 68x65-3
2024-04-06 18:38:43,716 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-3
2024-04-06 18:38:43,716 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 68x65-3
2024-04-06 18:38:43,716 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 基座模块-1
2024-04-06 18:38:43,716 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 基座模块-1
2024-04-06 18:38:43,716 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 基座模块-1
2024-04-06 18:38:43,717 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 电机模块-1
2024-04-06 18:38:43,717 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 电机模块-1
2024-04-06 18:38:43,717 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 电机模块-1
2024-04-06 18:38:43,717 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 68x65-4
2024-04-06 18:38:43,717 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-4
2024-04-06 18:38:43,717 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 68x65-4
2024-04-06 18:38:43,717 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 68x65-5
2024-04-06 18:38:43,717 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-5
2024-04-06 18:38:43,718 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 68x65-5
2024-04-06 18:38:43,718 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 转接1-1
2024-04-06 18:38:43,718 INFO  ExportHelperExtension.cs: 1136 - Found 52 in 转接1-1
2024-04-06 18:38:43,718 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 转接1-1
2024-04-06 18:38:43,718 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 68x65-6
2024-04-06 18:38:43,718 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-6
2024-04-06 18:38:43,718 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 68x65-6
2024-04-06 18:38:43,719 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 电机模块-2
2024-04-06 18:38:43,719 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 电机模块-2
2024-04-06 18:38:43,719 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 电机模块-2
2024-04-06 18:38:43,719 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 刚性臂.SLDASM
2024-04-06 18:38:43,719 INFO  ExportHelperExtension.cs: 1136 - Found 86 in 刚性臂.SLDASM
2024-04-06 18:38:43,719 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in 刚性臂.SLDASM
2024-04-06 18:38:43,719 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-06 18:38:43,719 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-04-06 18:38:43,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 68x65-3
2024-04-06 18:38:43,720 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-3
2024-04-06 18:38:43,720 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 68x65-3
2024-04-06 18:38:43,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 基座模块-1
2024-04-06 18:38:43,720 INFO  ExportHelperExtension.cs: 1136 - Found 34 in 基座模块-1
2024-04-06 18:38:43,720 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 基座模块-1
2024-04-06 18:38:43,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 电机模块-1
2024-04-06 18:38:43,721 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 电机模块-1
2024-04-06 18:38:43,721 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 电机模块-1
2024-04-06 18:38:43,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 68x65-4
2024-04-06 18:38:43,721 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-4
2024-04-06 18:38:43,721 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 68x65-4
2024-04-06 18:38:43,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 68x65-5
2024-04-06 18:38:43,721 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-5
2024-04-06 18:38:43,722 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 68x65-5
2024-04-06 18:38:43,722 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 转接1-1
2024-04-06 18:38:43,739 INFO  ExportHelperExtension.cs: 1136 - Found 52 in 转接1-1
2024-04-06 18:38:43,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 转接1-1
2024-04-06 18:38:43,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 68x65-6
2024-04-06 18:38:43,740 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 68x65-6
2024-04-06 18:38:43,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 68x65-6
2024-04-06 18:38:43,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 电机模块-2
2024-04-06 18:38:43,741 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 电机模块-2
2024-04-06 18:38:43,741 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 电机模块-2
2024-04-06 18:38:43,763 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-06 18:39:52,883 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
